Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),CORE_ZN:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_1:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_2:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_3:Zone People Occupant Count [](TimeStep),PERIMETER_ZN_4:Zone People Occupant Count [](TimeStep),CORE_ZN:Zone Mean Air Temperature [C](TimeStep),CORE_ZN:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_1:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_2:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_3:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),PERIMETER_ZN_4:Zone Mean Air Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ATTIC:Zone Mean Air Temperature [C](TimeStep),ATTIC:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),CORE_ZN:Zone Air Relative Humidity [%](TimeStep),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC:Zone Air Relative Humidity [%](TimeStep),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),CORE_ZN:Zone Thermal Comfort Fanger Model PMV [](TimeStep),CORE_ZN:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_2:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_2:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_3:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_3:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),PERIMETER_ZN_4:Zone Thermal Comfort Fanger Model PMV [](TimeStep),PERIMETER_ZN_4:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),Electricity:Facility [J](TimeStep),Electricity:HVAC [J](TimeStep),InteriorLights:Electricity [J](TimeStep) 
 12/21  15:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.09958916877904,0.01566499864561559,20.798875899071227,0.0007938213216910235,20.733967592194027,0.0007938213216910246,20.839823392432717,0.0007938213216910261,20.66864760935576,0.0007938213216910248,-21.710188187985537,0.0005507905168966342,97.10578942849158,21.11,29.44,5.132357401541811,21.11,29.44,5.152912631274155,21.11,29.44,5.119437874018847,21.11,29.44,5.1736915823516245,21.11,29.44,100.0,0.0,0.0,-0.22487543785162817,6.049112617771328,-0.9574221992379045,24.361657020787774,-0.963440333245806,24.605877225819754,-0.9453969074356501,23.87792233976728,-0.9743874158482282,25.053739034029334,2014127.8413163545,1500227.8413163545,0.0 
 12/21  15:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.610684401361596,0.015653496896203538,21.06487959274371,0.0007938213216910234,21.044072871683287,0.0007938213216910246,21.07543599414162,0.0007938213216910261,21.018693641540185,0.000793821321691025,-21.710346082205746,0.0005507820779716079,100.0,21.11,29.44,5.049078363419886,21.11,29.44,5.055537484275736,21.11,29.44,5.045804986940657,21.11,29.44,5.063428438430527,21.11,29.44,100.0,0.0,0.0,-0.2888083751623724,6.732797874306897,-0.9065978148294529,22.35638187431134,-0.9079511286318948,22.40843531810212,-0.8981177164058678,22.031896253860495,-0.9143015451463311,22.653684465602396,1725092.5118185757,1211192.5118185757,0.0 
 12/21  16:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.222476835474083,0.015273638416784726,19.312127814352266,0.0007938213216910234,19.301563933226205,0.0007938213216910246,19.3501779628166,0.000793821321691026,19.289224143394566,0.000793821321691025,-21.710281546962054,0.0005507855046722893,100.0,21.11,29.44,5.627255282713218,21.11,29.44,5.630958596729151,21.11,29.44,5.613938741507134,21.11,29.44,5.635287893391262,21.11,29.44,100.0,0.0,0.0,-0.3585897293146238,7.6760608226028495,-1.1314683842272748,31.969080396222296,-1.1308432900293657,31.93985581573918,-1.1198864491892055,31.429676344989772,-1.1350254914784306,32.13562502093981,738900.0,225000.0,0.0 
 12/21  16:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.970100944304452,0.015091677343116517,20.798924897802276,0.0007938213216910234,20.7340349574409,0.0007938213216910245,20.839865563782286,0.0007938213216910261,20.668732690814846,0.000793821321691025,-21.7102354500212,0.0005507880107792223,94.38407611745066,21.11,29.44,5.132342033794709,21.11,29.44,5.152891140540301,21.11,29.44,5.119424653114806,21.11,29.44,5.173664216965725,21.11,29.44,100.0,0.0,0.0,-0.27214141853354357,6.537984972898087,-0.9574970034136259,24.36468392346424,-0.9634742202708799,24.607256395272614,-0.9454739861702737,23.881004784826942,-0.9744154786443454,25.054893105995603,2014127.8413163545,1500227.8413163545,0.0 
 12/21  16:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.090435652428724,0.015056196718884805,21.06489049135206,0.0007938213216910234,21.044088235790717,0.0007938213216910243,21.07544435720269,0.0007938213216910261,21.01871598158974,0.0007938213216910248,-21.710578671914035,0.0005507695988093374,93.47362021064183,21.11,29.44,5.049075109262386,21.11,29.44,5.055532744141912,21.11,29.44,5.045802326390391,21.11,29.44,5.063421315741689,21.11,29.44,100.0,0.0,0.0,-0.25141574561450375,6.312058283327104,-0.9068741609774738,22.36700514413502,-0.9081463332904951,22.415949725663424,-0.8983955794430052,22.042482231377335,-0.91449298373187,22.661102977247538,2564297.8413163545,1500227.8413163545,0.0 
 12/21  16:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.576518448453353,0.015091516129678616,19.31083163433501,0.0007938213216910235,19.300646194465276,0.0007938213216910243,19.348880112845322,0.0007938213216910261,19.288324074353415,0.000793821321691025,-21.710622754071252,0.0005507672462094929,96.69842023842872,21.11,29.44,5.627709482494069,21.11,29.44,5.631280346327544,21.11,29.44,5.614392399684718,21.11,29.44,5.635603895469071,21.11,29.44,100.0,0.0,0.0,-0.31495628336025155,7.062072394731857,-1.13184539019723,31.986712434877973,-1.131109636283654,31.952306555264443,-1.1202643588777248,31.447206996095346,-1.1352866491448041,32.147868653512006,1289070.0,225000.0,0.0 
 12/21  17:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.030638079383454,0.015135560328312817,20.799034179886448,0.0007938213216910235,20.73417787647894,0.0007938213216910243,20.83996307974852,0.0007938213216910261,20.668860363877023,0.000793821321691025,-21.710490610042985,0.0005507743040367271,94.30044620984583,21.11,29.44,5.13230738122163,21.11,29.44,5.152845737913028,21.11,29.44,5.119393704330627,21.11,29.44,5.17362377730477,21.11,29.44,100.0,0.0,0.0,-0.25875596182910504,6.3900050554431544,-0.9574910510339071,24.364443056226335,-0.9634488816299894,24.60622513263702,-0.9454705091913951,23.880865732384137,-0.9743891616930168,25.053810830351892,2564297.8413163545,1500227.8413163545,0.0 
 12/21  17:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.098918937381647,0.015162805204386896,21.064906801074734,0.0007938213216910234,21.044113510017066,0.0007938213216910244,21.075457205881435,0.0007938213216910261,21.01874242163607,0.000793821321691025,-21.710665121173232,0.0005507649447620588,94.07069440703265,21.11,29.44,5.049070080114535,21.11,29.44,5.055524745177432,21.11,29.44,5.045798483376154,21.11,29.44,5.063413302730218,21.11,29.44,100.0,0.0,0.0,-0.2445657187798744,6.241360307071446,-0.9067519863451144,22.362308138375553,-0.9080378736802823,22.411774380313204,-0.8982751687951936,22.037894461996117,-0.914381575475276,22.656785572537288,2564297.8413163545,1500227.8413163545,0.0 
 12/21  17:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.606119329564024,0.015197416128917382,19.311541190754237,0.0007938213216910235,19.301285643583906,0.0007938213216910243,19.349579676163472,0.0007938213216910261,19.288990296084904,0.0007938213216910248,-21.71059208645838,0.0005507688827997082,97.18323958414334,21.11,29.44,5.627460820554801,21.11,29.44,5.631056256584671,21.11,29.44,5.614148065802041,21.11,29.44,5.635369904728136,21.11,29.44,100.0,0.0,0.0,-0.3060873852328149,6.947147763970932,-1.1316135240028864,31.97586783174664,-1.1309054148807731,31.94275972482103,-1.1200353137337304,31.436581378652605,-1.135076074968556,32.13799631127294,1289070.0,225000.0,0.0 
 12/21  17:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.03521116953542,0.015230453607084913,20.798960820565473,0.0007938213216910235,20.73411197625573,0.0007938213216910243,20.839896438136286,0.0007938213216910262,20.668813352765824,0.0007938213216910248,-21.710411911182245,0.0005507785490018282,94.85087884897315,21.11,29.44,5.132330583350122,21.11,29.44,5.152866623065696,21.11,29.44,5.119414737462019,21.11,29.44,5.173638676085835,21.11,29.44,100.0,0.0,0.0,-0.2535667074423681,6.3346649229912515,-0.9573544634298107,24.358916324354723,-0.9633290225031517,24.601347300775686,-0.9453344469722716,23.875424664293718,-0.9742636318604407,25.048648827918697,2564297.8413163545,1500227.8413163545,0.0 
 12/21  18:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.099545788750063,0.015250904672826358,21.064890675578496,0.0007938213216910234,21.044094955923747,0.0007938213216910242,21.07544443433359,0.0007938213216910262,21.018723109925855,0.0007938213216910248,-21.71056914866074,0.0005507701102453066,94.60054540037261,21.11,29.44,5.049075109262386,21.11,29.44,5.055530670334956,21.11,29.44,5.045802326390392,21.11,29.44,5.063419238292896,21.11,29.44,100.0,0.0,0.0,-0.24053549040820768,6.200686197688029,-0.9066290399737982,22.35758207312206,-0.9079285524562967,22.407566347186403,-0.8981530782776755,22.033243289903382,-0.9142691897267863,22.65243079400524,2564297.8413163545,1500227.8413163545,0.0 
 12/21  18:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.612157738966705,0.015280765012530438,19.185522696816484,0.0007938213216910235,19.16338662905379,0.0007938213216910241,19.223111032930863,0.0007938213216910261,19.151227132750112,0.0007938213216910248,-21.71048812257506,0.0005507744574686767,97.66708885119687,21.11,29.44,5.671819422807548,21.11,29.44,5.679651735852948,21.11,29.44,5.658547374472437,21.11,29.44,5.6839592657736855,21.11,29.44,100.0,0.0,0.0,-0.3017247843429154,6.891837764702473,-1.1482170809484453,32.7568167232166,-1.1490943639390645,32.79832490240891,-1.1366982108775752,32.21408387987651,-1.1532448302318938,32.99503172912867,1289070.0,225000.0,0.0 
 12/21  18:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.224581123438046,0.015275675278725193,20.770388013186647,0.0007938213216910235,20.69707362007725,0.0007938213216910241,20.81430897236695,0.0007938213216910259,20.625847281032385,0.000793821321691025,-21.71033433328819,0.0005507826917076032,100.0,21.11,29.44,5.141367585852925,21.11,29.44,5.164637368569616,21.11,29.44,5.1274839028290184,21.11,29.44,5.187357794205933,21.11,29.44,100.0,0.0,0.0,-0.358699815916278,7.677712239871411,-0.9626466902395225,24.573589540041283,-0.9698859275096745,24.869012277366764,-0.9502519224124264,24.072536686537987,-0.9816102446761112,25.351779525265897,2275262.5118185757,1211192.5118185757,0.0 
 12/21  18:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.970654722607723,0.015276770557304626,21.06085553059224,0.0007938213216910235,21.03774199741848,0.0007938213216910242,21.07226347641516,0.0007938213216910258,21.00998476231134,0.000793821321691025,-21.71063916978412,0.0005507663256294563,95.51065385222317,21.11,29.44,5.050326950715127,21.11,29.44,5.057504478825206,21.11,29.44,5.046788611853415,21.11,29.44,5.066139440054164,21.11,29.44,100.0,0.0,0.0,-0.2664370255287468,6.47399878625464,-0.9082574815370152,22.420229068545993,-0.9100491922518087,22.489281046486056,-0.8996146725554278,22.08896412888457,-0.9167999709422653,22.750618058807504,2564297.8413163545,1500227.8413163545,0.0 
 12/21  19:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.090528515561452,0.015278002356348176,19.17647182055392,0.0007938213216910235,19.154122295873258,0.0007938213216910243,19.21377403682368,0.0007938213216910258,19.141933468455047,0.000793821321691025,-21.71081202299476,0.0005507570687643812,94.81710130741229,21.11,29.44,5.6750202572958965,21.11,29.44,5.682933571757374,21.11,29.44,5.661840741702211,21.11,29.44,5.687254046359384,21.11,29.44,100.0,0.0,0.0,-0.2434860954536778,6.230397565733156,-1.1503525899952902,32.85789972289196,-1.151339397454816,32.90465834407283,-1.13884116881996,32.314731240372566,-1.1555665011002065,33.10530125293512,1578105.3294977788,514035.3294977787,0.0 
 12/21  19:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.58064732071657,0.015298436958364256,20.767775071011503,0.0007938213216910236,20.69448397483272,0.0007938213216910244,20.81194177812595,0.0007938213216910256,20.622798465455492,0.0007938213216910248,-21.710801306890396,0.0005507576313322106,97.96748591311038,21.11,29.44,5.142194932961503,21.11,29.44,5.165461342161496,21.11,29.44,5.128231063326575,21.11,29.44,5.18833286892889,21.11,29.44,100.0,0.0,0.0,-0.3075322281601334,6.965643273531896,-0.9638531469787268,24.62268140275873,-0.971135238832183,24.92020121030302,-0.9514118511734893,24.119170287400422,-0.9829623067606236,25.407794157027766,2074787.5118185757,1211192.5118185757,0.0 
 12/21  19:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.03133057174343,0.015325684830148555,21.060501671769952,0.0007938213216910236,21.037326780941015,0.0007938213216910244,21.071980581084816,0.0007938213216910255,21.009406612258218,0.000793821321691025,-21.711032727391988,0.0005507452549619255,95.45244899058572,21.11,29.44,5.050436736497844,21.11,29.44,5.057633705954105,21.11,29.44,5.04687613447122,21.11,29.44,5.066319400048061,21.11,29.44,100.0,0.0,0.0,-0.25280298425799913,6.326615906872917,-0.9087910915124655,22.440780660440907,-0.9106672930674443,22.513132562808508,-0.9001219638094677,22.108324059313063,-0.917477647482987,22.776953799442552,2363822.8413163545,1500227.8413163545,0.0 
 12/21  19:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.09902355575676,0.015342706985193043,19.17440157066237,0.0007938213216910235,19.151346846280337,0.0007938213216910243,19.211734420805136,0.0007938213216910255,19.138987143928325,0.0007938213216910251,-21.71103716516743,0.0005507449992544898,95.15933612040291,21.11,29.44,5.675752788388,21.11,29.44,5.683917017265226,21.11,29.44,5.662560590575253,21.11,29.44,5.688299222420182,21.11,29.44,100.0,0.0,0.0,-0.23809854581823864,6.176422852697115,-1.150881527811882,32.8829589487497,-1.1520493656308575,32.93831828755427,-1.1393544421028852,32.33885987593631,-1.1563274244554698,33.14147865103119,1377630.3294977788,514035.3294977787,0.0 
 12/21  20:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.607551787120414,0.015368769134965246,20.767979471236842,0.0007938213216910234,20.694338866132224,0.0007938213216910243,20.812117948839834,0.0007938213216910254,20.622618669320815,0.0007938213216910252,-21.71090277337778,0.000550752210246003,98.24389486851479,21.11,29.44,5.142130309947926,21.11,29.44,5.16550747691491,21.11,29.44,5.128175368250627,21.11,29.44,5.188390519776731,21.11,29.44,100.0,0.0,0.0,-0.30027107926086327,6.873586164426527,-0.9640137962261036,24.62922265963509,-0.9714348923860874,24.93248814327474,-0.9515678565764945,24.1254463482325,-0.9832899498772111,25.42137868423697,2074787.5118185757,1211192.5118185757,0.0 
 12/21  20:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.03546993858226,0.015395408777750112,21.060537609768506,0.0007938213216910234,21.03731441382111,0.0007938213216910244,21.072007779386475,0.0007938213216910253,21.009388499391292,0.0007938213216910253,-21.711078075959186,0.0005507428001750534,95.85183619244947,21.11,29.44,5.050425491469407,21.11,29.44,5.057637559113615,21.11,29.44,5.046867855231502,21.11,29.44,5.066325042474414,21.11,29.44,100.0,0.0,0.0,-0.24859181024889052,6.28267400208199,-0.908910173716948,22.445368594724115,-0.9108678853229916,22.52087641251542,-0.9002359728317927,22.112676463876213,-0.917696946835253,22.785480128284263,2363822.8413163545,1500227.8413163545,0.0 
 12/21  20:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.099589851884563,0.015410462047738278,19.173420395816194,0.0007938213216910235,19.149980011216904,0.0007938213216910243,19.210797031813634,0.0007938213216910252,19.13750767473371,0.0007938213216910252,-21.71105616897044,0.0005507439764258415,95.56608472942195,21.11,29.44,5.676100027037419,21.11,29.44,5.684401375341763,21.11,29.44,5.66289143922151,21.11,29.44,5.688823921312834,21.11,29.44,100.0,0.0,0.0,-0.2348178286088465,6.144152262881576,-1.1511068767398211,32.89363787679015,-1.152384365119559,32.954206294896224,-1.139569182088582,32.3489571736266,-1.1566913603554279,33.15878805134466,1377630.3294977788,514035.3294977787,0.0 
 12/21  20:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.61179055237963,0.015433617856739983,20.768126214741635,0.0007938213216910235,20.69430282710152,0.0007938213216910244,20.812251180868227,0.0007938213216910251,20.622564208036557,0.0007938213216910252,-21.71090352759601,0.0005507521591039136,98.62262604244653,21.11,29.44,5.142083806101687,21.11,29.44,5.165519010675705,21.11,29.44,5.128133221077999,21.11,29.44,5.1884079066818405,21.11,29.44,100.0,0.0,0.0,-0.296818697778967,6.830598746010807,-0.9640851229498986,24.63212723779627,-0.9715861400032315,24.938691193163294,-0.9516364735866248,24.128207097936652,-0.9834566134286591,25.42829036490346,2074787.5118185757,1211192.5118185757,0.0 
 12/21  21:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.221264474994,0.015272465509605095,21.060561968684844,0.0007938213216910233,21.03731499481642,0.0007938213216910244,21.07202709029452,0.0007938213216910251,21.009387344311133,0.0007938213216910252,-21.711065899504195,0.0005507434650121696,100.0,21.11,29.44,5.050418093439743,21.11,29.44,5.057637262716614,21.11,29.44,5.0468619414982,21.11,29.44,5.066325339444412,21.11,29.44,100.0,0.0,0.0,-0.3601201970895588,7.699065761670724,-0.9089771016749135,22.447947410314896,-0.9109821519676939,22.525288394777874,-0.9003001339084099,22.11512610717513,-0.9178217279952179,22.790332466440148,2074787.5118185757,1211192.5118185757,0.0 
 12/21  21:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.97031322373523,0.01519593285751377,19.172049115615383,0.0007938213216910232,19.148550265162136,0.0007938213216910243,19.20945274513266,0.000793821321691025,19.136010534996874,0.0007938213216910253,-21.71111010886251,0.0005507411125149083,95.01930277160949,21.11,29.44,5.676585323779433,21.11,29.44,5.684908091263451,21.11,29.44,5.663365704734705,21.11,29.44,5.689355103266793,21.11,29.44,100.0,0.0,0.0,-0.26919928589078346,6.504811884738146,-1.1514856299547185,32.911589999990156,-1.1527745628806807,32.972716643261606,-1.1399416182597963,32.36647302454982,-1.1570990876464948,33.17818516115352,1377630.3294977788,514035.3294977787,0.0 
 12/21  21:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.09047970063524,0.0151812014215469,20.76754889957256,0.0007938213216910233,20.693785567764667,0.0007938213216910242,20.811748902658337,0.0007938213216910248,20.621922571122845,0.0007938213216910254,-21.711138067670223,0.000550739578282542,94.23094407462229,21.11,29.44,5.142266502505575,21.11,29.44,5.165683825212501,21.11,29.44,5.1282918771056965,21.11,29.44,5.18861289408406,21.11,29.44,100.0,0.0,0.0,-0.2472493440729409,6.268822603881645,-0.9646012566591968,24.653151232598034,-0.9720408922111405,24.957347086258977,-0.9521396853937606,24.148459080905866,-0.9839372635924326,25.448229321472354,2363822.8413163545,1500227.8413163545,0.0 
 12/21  21:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.580469852628298,0.015202255553633248,21.060494515365455,0.0007938213216910232,21.037245063036735,0.0007938213216910241,21.07197566947657,0.0007938213216910248,21.00928271125802,0.0007938213216910255,-21.71141055103088,0.000550724952131149,97.3673235842273,21.11,29.44,5.050438807953487,21.11,29.44,5.057658899749197,21.11,29.44,5.046877908596011,21.11,29.44,5.066358006264406,21.11,29.44,100.0,0.0,0.0,-0.3117287082378591,7.019863563152441,-0.909327804264477,22.461463368358906,-0.9112978403730982,22.53748027141937,-0.9006442199345097,22.128266022208038,-0.9181515370228686,22.8031606949137,2074787.5118185757,1211192.5118185757,0.0 
 12/21  22:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.031413263885774,0.01522701544651495,19.171263553974374,0.0007938213216910231,19.147647988118337,0.000793821321691024,19.20868104747261,0.000793821321691025,19.135067185779583,0.0007938213216910255,-21.71137227132601,0.0005507270488651981,94.85211148093434,21.11,29.44,5.676863428609822,21.11,29.44,5.685227899428115,21.11,29.44,5.663638368714421,21.11,29.44,5.689689742689582,21.11,29.44,100.0,0.0,0.0,-0.25602014596661904,6.360688128033587,-1.1517030850362615,32.921898967815764,-1.1530208439758987,32.98440228503631,-1.140153842777318,32.376456038117226,-1.157358152974383,33.190512564648074,1377630.3294977788,514035.3294977787,0.0 
 12/21  22:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.09903379970622,0.015244719942836552,20.767530115754344,0.0007938213216910231,20.693701567696788,0.0007938213216910241,20.811732590771143,0.0007938213216910247,20.621818702819418,0.0007938213216910255,-21.711231366096875,0.0005507345664841713,94.56607419885283,21.11,29.44,5.142272542180797,21.11,29.44,5.165710536044415,21.11,29.44,5.128296995134037,21.11,29.44,5.188646144387656,21.11,29.44,100.0,0.0,0.0,-0.24180652650650875,6.213440173026825,-0.964594637151786,24.6528815302958,-0.9720857905555859,24.95918944482908,-0.9521303831387513,24.14808461708556,-0.9839912709991369,25.450470282120918,2363822.8413163545,1500227.8413163545,0.0 
 12/21  22:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.606357451599674,0.01525148464178999,21.060490346189567,0.0007938213216910231,21.037230474991063,0.0007938213216910241,21.07197241742585,0.0007938213216910245,21.009261674479337,0.0007938213216910255,-21.711385686556287,0.0005507263329064079,97.51928962303477,21.11,29.44,5.0504402875652605,21.11,29.44,5.057663642126381,21.11,29.44,5.0468787956586585,21.11,29.44,5.066364539656856,21.11,29.44,100.0,0.0,0.0,-0.3052714782563448,6.936742316756536,-0.909291884775213,22.460078814947863,-0.9113051121850569,22.537761155996975,-0.9006063010182288,22.12681774348127,-0.9181653315533278,22.803697341318554,2074787.5118185757,1211192.5118185757,0.0 
 12/21  22:45:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.035377623875828,0.01525230908114757,19.171357433506774,0.0007938213216910232,19.14751867537063,0.0007938213216910241,19.208786744043632,0.0007938213216910244,19.1349017889496,0.0007938213216910256,-21.711300531094757,0.0005507308843733029,94.98275649896061,21.11,29.44,5.676830014719846,21.11,29.44,5.685273877740476,21.11,29.44,5.663601002777917,21.11,29.44,5.689748619861849,21.11,29.44,100.0,0.0,0.0,-0.25335146336047365,6.3323939446313915,-1.151659075629591,32.919812478414926,-1.1530420664576921,32.98540934695002,-1.1401066275741918,32.3742349160152,-1.157389176752701,33.191988945306534,1377630.3294977788,514035.3294977787,0.0 
 12/21  23:00:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,21.09957569360056,0.015251773583667253,20.767921368767183,0.0007938213216910231,20.693952261970747,0.0007938213216910242,20.812076821867308,0.0007938213216910244,20.62212240187829,0.0007938213216910257,-21.711144864811107,0.0005507392202955486,94.60563441622163,21.11,29.44,5.14214873043348,21.11,29.44,5.1656307075425305,21.11,29.44,5.128188313531861,21.11,29.44,5.188549139585429,21.11,29.44,100.0,0.0,0.0,-0.24062327986280718,6.201564923461234,-0.9645086165659289,24.649376900778734,-0.9720561387816051,24.95797270522938,-0.9520489651947291,24.14480726959289,-0.9839593960844025,25.449147664239717,2363822.8413163545,1500227.8413163545,0.0 
 12/21  23:15:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.61237929128802,0.0152512829144784,21.06054615162254,0.0007938213216910231,21.037274705328485,0.0007938213216910243,21.072015569751112,0.0007938213216910242,21.00932550721122,0.0007938213216910257,-21.71129311438723,0.0005507312934956118,97.48182834825789,21.11,29.44,5.050422828177332,21.11,29.44,5.057649711407533,21.11,29.44,5.046865489737287,21.11,29.44,5.066344642536661,21.11,29.44,100.0,0.0,0.0,-0.3038331968120324,6.918468162090733,-0.9092605517223336,22.45887109300699,-0.911305786857051,22.537787216316786,-0.900575931361748,22.125657844027458,-0.9181667966168443,22.803754336899047,2074787.5118185757,1211192.5118185757,0.0 
 12/21  23:30:00,-17.9,100.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,20.227862485324017,0.015251068033627368,19.17131947275797,0.0007938213216910231,19.147345067950553,0.0007938213216910245,19.208763439509955,0.0007938213216910241,19.134697216888263,0.0007938213216910257,-21.71120618052495,0.0005507359472815788,99.82250946385636,21.11,29.44,5.676843515254822,21.11,29.44,5.685335408194807,21.11,29.44,5.663609081875856,21.11,29.44,5.689821032955429,21.11,29.44,100.0,0.0,0.0,-0.35966206349652924,7.6921689535736135,-1.151655040289046,32.919621165661,-1.153079977580528,32.987208363506326,-1.1400997424374772,32.373911027820185,-1.1574345020997845,33.19414597277027,1088595.0,225000.0,0.0 
