Time,CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_ZN::Des Latent Heat Load [W],CORE_ZN::Des Latent Cool Load [W],CORE_ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN::Des Heat Load No DOAS [W],CORE_ZN::Des Sens Cool Load No DOAS [W],CORE_ZN::Des Latent Heat Load No DOAS [W],CORE_ZN::Des Latent Cool Load No DOAS [W],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],CORE_ZN:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Heat Load [W],PERIMETER_ZN_1::Des Latent Cool Load [W],PERIMETER_ZN_1::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1::Des Heat Load No DOAS [W],PERIMETER_ZN_1::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_1:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Heat Load [W],PERIMETER_ZN_2::Des Latent Cool Load [W],PERIMETER_ZN_2::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2::Des Heat Load No DOAS [W],PERIMETER_ZN_2::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_2:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Heat Load [W],PERIMETER_ZN_3::Des Latent Cool Load [W],PERIMETER_ZN_3::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3::Des Heat Load No DOAS [W],PERIMETER_ZN_3::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_3:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Heat Load [W],PERIMETER_ZN_4::Des Latent Cool Load [W],PERIMETER_ZN_4::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4::Des Heat Load No DOAS [W],PERIMETER_ZN_4::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_4:DENVER-AURORA-BUCKLEY.AFB_CO_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
06:30:00,1.017740E+03,2.641948E+03,5.283570E-02,2.334477E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388820E+01,4.894406E+01,2.899261E+03,1.571750E+03,1.505054E-01,1.388726E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.771323E+01,2.388902E+01,4.766077E+01,1.773684E+03,1.422399E+03,9.207434E-02,1.256767E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750640E+01,2.388901E+01,4.666791E+01,2.839971E+03,1.656142E+03,1.474275E-01,1.463297E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.766486E+01,2.388900E+01,4.755463E+01,1.773684E+03,1.031585E+03,9.207434E-02,9.114491E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750640E+01,2.388917E+01,4.716210E+01
06:45:00,1.017796E+03,2.652574E+03,5.283863E-02,2.343867E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388820E+01,4.893019E+01,2.899286E+03,1.591594E+03,1.505067E-01,1.406260E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.771325E+01,2.388901E+01,4.763713E+01,1.773698E+03,1.541172E+03,9.207507E-02,1.361711E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750642E+01,2.388903E+01,4.653111E+01,2.839996E+03,1.673708E+03,1.474289E-01,1.478817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.766488E+01,2.388902E+01,4.752572E+01,1.773698E+03,1.039384E+03,9.207507E-02,9.183403E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750642E+01,2.388916E+01,4.715224E+01
07:00:00,1.017852E+03,2.663502E+03,5.284152E-02,2.353524E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388820E+01,4.891528E+01,2.899311E+03,1.614273E+03,1.505080E-01,1.426299E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.771327E+01,2.388900E+01,4.761016E+01,1.773711E+03,1.655692E+03,9.207579E-02,1.462896E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750644E+01,2.388907E+01,4.641389E+01,2.840021E+03,1.686513E+03,1.474302E-01,1.490129E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.766490E+01,2.388903E+01,4.750672E+01,1.773711E+03,1.048538E+03,9.207579E-02,9.264285E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750644E+01,2.388916E+01,4.713954E+01
07:15:00,1.017907E+03,2.674057E+03,5.284439E-02,2.362851E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.890066E+01,2.856400E+03,1.644792E+03,1.482805E-01,1.453266E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.771329E+01,2.388900E+01,4.758009E+01,1.745102E+03,1.766647E+03,9.059060E-02,1.560928E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750646E+01,2.388911E+01,4.631849E+01,2.797110E+03,1.702478E+03,1.452026E-01,1.504235E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110887E+01,4.766492E+01,2.388904E+01,4.749406E+01,1.745102E+03,1.062471E+03,9.059060E-02,9.387397E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110877E+01,4.750646E+01,2.388916E+01,4.712441E+01
07:30:00,1.017962E+03,2.684145E+03,5.284722E-02,2.371765E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.888702E+01,2.813471E+03,1.678273E+03,1.460520E-01,1.482849E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110896E+01,4.796873E+01,2.388898E+01,4.779480E+01,1.716479E+03,1.869785E+03,8.910483E-02,1.652052E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110888E+01,4.778769E+01,2.388913E+01,4.647706E+01,2.754181E+03,1.718747E+03,1.429742E-01,1.518609E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110897E+01,4.792018E+01,2.388901E+01,4.772836E+01,1.716479E+03,1.078228E+03,8.910483E-02,9.526626E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110888E+01,4.778769E+01,2.388914E+01,4.737978E+01
07:45:00,1.018016E+03,2.694111E+03,5.285002E-02,2.380571E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.887392E+01,2.770528E+03,1.713918E+03,1.438230E-01,1.514347E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110907E+01,4.832573E+01,2.388889E+01,4.809553E+01,1.687847E+03,1.964116E+03,8.761870E-02,1.735399E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110900E+01,4.817940E+01,2.388902E+01,4.668919E+01,2.711238E+03,1.738371E+03,1.407452E-01,1.535950E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110907E+01,4.827809E+01,2.388891E+01,4.804696E+01,1.687847E+03,1.095626E+03,8.761870E-02,9.680365E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110900E+01,4.817940E+01,2.388903E+01,4.772704E+01
08:00:00,1.018069E+03,2.704466E+03,5.285278E-02,2.389721E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.886024E+01,2.727561E+03,1.751295E+03,1.415930E-01,1.547378E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110922E+01,4.864599E+01,2.388875E+01,4.834409E+01,1.659201E+03,2.047932E+03,8.613191E-02,1.809459E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110916E+01,4.852890E+01,2.388886E+01,4.681648E+01,2.668273E+03,1.763065E+03,1.385152E-01,1.557774E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110921E+01,4.860078E+01,2.388878E+01,4.831060E+01,1.659201E+03,1.114516E+03,8.613191E-02,9.847305E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110916E+01,4.852890E+01,2.388888E+01,4.801287E+01
08:15:00,1.018121E+03,2.715800E+03,5.285548E-02,2.399735E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.884492E+01,2.684576E+03,1.791613E+03,1.393621E-01,1.583011E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110935E+01,4.888380E+01,2.388863E+01,4.849829E+01,1.630543E+03,2.122149E+03,8.464460E-02,1.875042E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110930E+01,4.878644E+01,2.388874E+01,4.684786E+01,2.625289E+03,1.794496E+03,1.362844E-01,1.585554E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110935E+01,4.884211E+01,2.388865E+01,4.847755E+01,1.630543E+03,1.135263E+03,8.464460E-02,1.003068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110930E+01,4.878644E+01,2.388875E+01,4.819249E+01
08:30:00,1.018172E+03,2.728729E+03,5.285811E-02,2.411160E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.882737E+01,2.641576E+03,1.833733E+03,1.371306E-01,1.620237E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110945E+01,4.904781E+01,2.388854E+01,4.857158E+01,1.601874E+03,2.187578E+03,8.315687E-02,1.932864E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110941E+01,4.896236E+01,2.388869E+01,4.682658E+01,2.582291E+03,1.831268E+03,1.340529E-01,1.618056E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110945E+01,4.901002E+01,2.388856E+01,4.856179E+01,1.601874E+03,1.157778E+03,8.315687E-02,1.022970E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110941E+01,4.896236E+01,2.388865E+01,4.828283E+01
08:45:00,1.018221E+03,2.743599E+03,5.286066E-02,2.424299E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.880753E+01,2.641498E+03,1.872754E+03,1.371274E-01,1.654729E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110953E+01,4.916058E+01,2.388849E+01,4.859096E+01,1.601821E+03,2.240531E+03,8.315464E-02,1.979664E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110949E+01,4.908212E+01,2.388868E+01,4.679166E+01,2.582215E+03,1.865658E+03,1.340498E-01,1.648456E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110952E+01,4.912653E+01,2.388850E+01,4.859054E+01,1.601821E+03,1.178584E+03,8.315464E-02,1.041362E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110949E+01,4.908212E+01,2.388859E+01,4.831468E+01
09:00:00,1.018268E+03,2.760286E+03,5.286313E-02,2.439043E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.878562E+01,2.641428E+03,1.914669E+03,1.371244E-01,1.691777E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110958E+01,4.924050E+01,2.388845E+01,4.857665E+01,1.601774E+03,2.280847E+03,8.315265E-02,2.015299E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110954E+01,4.916625E+01,2.388869E+01,4.676139E+01,2.582146E+03,1.902369E+03,1.340469E-01,1.680906E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110957E+01,4.920977E+01,2.388846E+01,4.858540E+01,1.601774E+03,1.201255E+03,8.315265E-02,1.061402E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110954E+01,4.916625E+01,2.388855E+01,4.831176E+01
09:15:00,1.018314E+03,2.778422E+03,5.286552E-02,2.455068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.876199E+01,2.641362E+03,1.959109E+03,1.371217E-01,1.731055E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110961E+01,4.929885E+01,2.388842E+01,4.853850E+01,1.601728E+03,2.307553E+03,8.315071E-02,2.038905E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110958E+01,4.922726E+01,2.388871E+01,4.674379E+01,2.582081E+03,1.940262E+03,1.340442E-01,1.714400E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110961E+01,4.927096E+01,2.388843E+01,4.855799E+01,1.601728E+03,1.225089E+03,8.315071E-02,1.082470E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110958E+01,4.922726E+01,2.388852E+01,4.828631E+01
09:30:00,1.018359E+03,2.797629E+03,5.286784E-02,2.472040E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388821E+01,4.873702E+01,2.641310E+03,2.009307E+03,1.371195E-01,1.775419E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110964E+01,4.934208E+01,2.388841E+01,4.848399E+01,1.601692E+03,2.320546E+03,8.314917E-02,2.050388E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110961E+01,4.927216E+01,2.388873E+01,4.673974E+01,2.582030E+03,1.978933E+03,1.340420E-01,1.748579E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110963E+01,4.931655E+01,2.388842E+01,4.851678E+01,1.601692E+03,1.249810E+03,8.314917E-02,1.104319E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110961E+01,4.927216E+01,2.388851E+01,4.824693E+01
09:45:00,1.018403E+03,2.817597E+03,5.287011E-02,2.489685E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388822E+01,4.871114E+01,2.641270E+03,2.066160E+03,1.371178E-01,1.825661E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110965E+01,4.937412E+01,2.388839E+01,4.841290E+01,1.601663E+03,2.319534E+03,8.314791E-02,2.049494E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110963E+01,4.930524E+01,2.388875E+01,4.674719E+01,2.581990E+03,2.017990E+03,1.340403E-01,1.783096E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110965E+01,4.935054E+01,2.388842E+01,4.846758E+01,1.601663E+03,1.275148E+03,8.314791E-02,1.126711E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110963E+01,4.930524E+01,2.388850E+01,4.819938E+01
10:00:00,1.018445E+03,2.838071E+03,5.287233E-02,2.507775E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111000E+01,5.016251E+01,2.388822E+01,4.868470E+01,2.641239E+03,2.130155E+03,1.371164E-01,1.882212E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110967E+01,4.939775E+01,2.388837E+01,4.832615E+01,1.601640E+03,2.304279E+03,8.314687E-02,2.036013E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110964E+01,4.932948E+01,2.388876E+01,4.676438E+01,2.581959E+03,2.057229E+03,1.340390E-01,1.817771E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110966E+01,4.937577E+01,2.388842E+01,4.841401E+01,1.601640E+03,1.300925E+03,8.314687E-02,1.149490E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110964E+01,4.932948E+01,2.388850E+01,4.814730E+01
