Time,PSZ-AC:1:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Heat Cap [W],PSZ-AC:1:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:1:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Heat Cap [W],PSZ-AC:1:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:1:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:1:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Heat Cap [W],PSZ-AC:2:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:2:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Heat Cap [W],PSZ-AC:2:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:2:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:2:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Heat Cap [W],PSZ-AC:3:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:3:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Heat Cap [W],PSZ-AC:3:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:3:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:3:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Heat Cap [W],PSZ-AC:4:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:4:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Heat Cap [W],PSZ-AC:4:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:4:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:4:DesPer 2:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 1:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Heat Cap [W],PSZ-AC:5:DesPer 1:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 1:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 1:Des Tot Cool Cap [W],PSZ-AC:5:DesPer 2:Des Heat Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Heat Cap [W],PSZ-AC:5:DesPer 2:Des Cool Mass Flow [kg/s],PSZ-AC:5:DesPer 2:Des Sens Cool Cap [W],PSZ-AC:5:DesPer 2:Des Tot Cool Cap [W]
00:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.409315E+03,2.921422E-01,3.075946E+03,2.503581E+03,1.806517E-01,5.687134E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.068352E+03,1.938040E-01,2.023704E+03,1.435983E+03,1.105127E-01,3.437239E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.337601E+02,1.231216E-01,1.291364E+03,9.379219E+02,1.769585E-01,5.617027E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.068352E+03,1.877802E-01,1.956580E+03,1.365332E+03,1.105127E-01,3.437239E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.337601E+02,1.375158E-01,1.451762E+03,1.104895E+03
00:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.426265E+03,2.912050E-01,3.048553E+03,2.475293E+03,1.806350E-01,5.686818E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.081201E+03,1.915690E-01,1.985950E+03,1.396628E+03,1.105037E-01,3.437070E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.413825E+02,1.215743E-01,1.266500E+03,9.120859E+02,1.769418E-01,5.616709E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.081201E+03,1.856540E-01,1.920038E+03,1.327213E+03,1.105037E-01,3.437070E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.413825E+02,1.353926E-01,1.420481E+03,1.072480E+03
00:45:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.443215E+03,2.903005E-01,3.021524E+03,2.447384E+03,1.806185E-01,5.686505E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.094051E+03,1.893963E-01,1.948891E+03,1.357988E+03,1.104949E-01,3.436902E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.490049E+02,1.200681E-01,1.242093E+03,8.867196E+02,1.769252E-01,5.616394E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.094051E+03,1.835926E-01,1.884218E+03,1.289837E+03,1.104949E-01,3.436902E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.490049E+02,1.333591E-01,1.390199E+03,1.041088E+03
01:00:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.460166E+03,2.894245E-01,2.994813E+03,2.419804E+03,1.806022E-01,5.686195E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.106900E+03,1.872819E-01,1.912480E+03,1.320013E+03,1.104861E-01,3.436736E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.566273E+02,1.186007E-01,1.218119E+03,8.617958E+02,1.769088E-01,5.616083E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.106900E+03,1.815910E-01,1.849065E+03,1.253148E+03,1.104861E-01,3.436736E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.566273E+02,1.314062E-01,1.360815E+03,1.010617E+03
01:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.471466E+03,2.885739E-01,2.974035E+03,2.398267E+03,1.805861E-01,5.685888E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.115466E+03,1.852575E-01,1.881356E+03,1.287463E+03,1.104775E-01,3.436571E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.617090E+02,1.171892E-01,1.197309E+03,8.401116E+02,1.768925E-01,5.615774E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.115466E+03,1.796759E-01,1.819159E+03,1.221840E+03,1.104775E-01,3.436571E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.617090E+02,1.295454E-01,1.334997E+03,9.837979E+02
01:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.482766E+03,2.877465E-01,2.953516E+03,2.376997E+03,1.805701E-01,5.685585E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.124033E+03,1.833132E-01,1.851124E+03,1.255844E+03,1.104689E-01,3.436409E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.667906E+02,1.158320E-01,1.177104E+03,8.190569E+02,1.768765E-01,5.615469E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.124033E+03,1.778446E-01,1.790186E+03,1.191512E+03,1.104689E-01,3.436409E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.667906E+02,1.277727E-01,1.310163E+03,9.579970E+02
01:45:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.494066E+03,2.869590E-01,2.933440E+03,2.356221E+03,1.805722E-01,5.685625E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.132599E+03,1.814506E-01,1.821802E+03,1.225179E+03,1.104701E-01,3.436431E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.718722E+02,1.145265E-01,1.157475E+03,7.986008E+02,1.768785E-01,5.615509E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.132599E+03,1.760958E-01,1.762133E+03,1.162150E+03,1.104701E-01,3.436431E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.718722E+02,1.260779E-01,1.286195E+03,9.330900E+02
02:00:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.505366E+03,2.861916E-01,2.913589E+03,2.335678E+03,1.805742E-01,5.685663E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.141165E+03,1.796554E-01,1.793233E+03,1.195295E+03,1.104712E-01,3.436453E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.769538E+02,1.132657E-01,1.138345E+03,7.786604E+02,1.768806E-01,5.615548E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.141165E+03,1.744142E-01,1.734828E+03,1.133568E+03,1.104712E-01,3.436453E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.769538E+02,1.244516E-01,1.262992E+03,9.089707E+02
02:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.513841E+03,2.854434E-01,2.896777E+03,2.318231E+03,1.805762E-01,5.685702E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.147590E+03,1.779424E-01,1.767719E+03,1.168560E+03,1.104724E-01,3.436474E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.807650E+02,1.120586E-01,1.121082E+03,7.606406E+02,1.768826E-01,5.615587E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.147590E+03,1.728137E-01,1.710569E+03,1.108125E+03,1.104724E-01,3.436474E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.807650E+02,1.229002E-01,1.241892E+03,8.870133E+02
02:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.522316E+03,2.847139E-01,2.880174E+03,2.301005E+03,1.805782E-01,5.685739E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.154014E+03,1.763107E-01,1.743112E+03,1.142789E+03,1.104735E-01,3.436495E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.845762E+02,1.109046E-01,1.104412E+03,7.432455E+02,1.768846E-01,5.615624E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.154014E+03,1.712937E-01,1.687207E+03,1.083638E+03,1.104735E-01,3.436495E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.845762E+02,1.214208E-01,1.221597E+03,8.658947E+02
02:45:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.530792E+03,2.840029E-01,2.863776E+03,2.283993E+03,1.805802E-01,5.685776E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.160439E+03,1.747290E-01,1.719063E+03,1.117588E+03,1.104746E-01,3.436516E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.883874E+02,1.097849E-01,1.088123E+03,7.262404E+02,1.768866E-01,5.615662E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.160439E+03,1.698235E-01,1.664399E+03,1.059721E+03,1.104746E-01,3.436516E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.883874E+02,1.199929E-01,1.201874E+03,8.453621E+02
03:00:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.539267E+03,2.833097E-01,2.847577E+03,2.267190E+03,1.805821E-01,5.685813E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.166864E+03,1.731979E-01,1.695576E+03,1.092972E+03,1.104756E-01,3.436536E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.921987E+02,1.086996E-01,1.072218E+03,7.096316E+02,1.768885E-01,5.615699E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.166864E+03,1.684027E-01,1.642143E+03,1.036377E+03,1.104756E-01,3.436536E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.921987E+02,1.186148E-01,1.182707E+03,8.254021E+02
03:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.547742E+03,2.826338E-01,2.831570E+03,2.250589E+03,1.805840E-01,5.685849E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.173289E+03,1.717163E-01,1.672643E+03,1.068932E+03,1.104767E-01,3.436556E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.960099E+02,1.076480E-01,1.056690E+03,6.934134E+02,1.768904E-01,5.615735E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.173289E+03,1.670304E-01,1.620426E+03,1.013597E+03,1.104767E-01,3.436556E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.960099E+02,1.172847E-01,1.164073E+03,8.059928E+02
03:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.556217E+03,2.819745E-01,2.815749E+03,2.234183E+03,1.805859E-01,5.685885E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.179713E+03,1.702832E-01,1.650248E+03,1.045460E+03,1.104777E-01,3.436576E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.998211E+02,1.066296E-01,1.041530E+03,6.775802E+02,1.768923E-01,5.615770E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.179713E+03,1.657052E-01,1.599235E+03,9.913723E+02,1.104777E-01,3.436576E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.998211E+02,1.160004E-01,1.145951E+03,7.871150E+02
03:45:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.564692E+03,2.813311E-01,2.800104E+03,2.217962E+03,1.805877E-01,5.685920E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.186138E+03,1.688814E-01,1.628203E+03,1.022343E+03,1.104788E-01,3.436596E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.036323E+02,1.056338E-01,1.026622E+03,6.620037E+02,1.768942E-01,5.615806E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.186138E+03,1.644104E-01,1.578383E+03,9.694924E+02,1.104788E-01,3.436596E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.036323E+02,1.147508E-01,1.128215E+03,7.686310E+02
04:00:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.573167E+03,2.807026E-01,2.784626E+03,2.201916E+03,1.805895E-01,5.685954E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.192563E+03,1.675099E-01,1.606496E+03,9.995729E+02,1.104798E-01,3.436615E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.074435E+02,1.046598E-01,1.011958E+03,6.466770E+02,1.768960E-01,5.615840E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.192563E+03,1.631446E-01,1.557853E+03,9.479445E+02,1.104798E-01,3.436615E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.074435E+02,1.135342E-01,1.110847E+03,7.505235E+02
04:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.578817E+03,2.800880E-01,2.772128E+03,2.188908E+03,1.805913E-01,5.685988E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.196846E+03,1.661830E-01,1.587427E+03,9.795073E+02,1.104808E-01,3.436634E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.099843E+02,1.037163E-01,9.989034E+02,6.329980E+02,1.768978E-01,5.615875E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.196846E+03,1.619216E-01,1.539941E+03,9.290806E+02,1.104808E-01,3.436634E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.099843E+02,1.123581E-01,1.095201E+03,7.341792E+02
04:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.584467E+03,2.794868E-01,2.759779E+03,2.176054E+03,1.805931E-01,5.686022E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.201129E+03,1.648987E-01,1.568833E+03,9.599374E+02,1.104818E-01,3.436653E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.125251E+02,1.028020E-01,9.861741E+02,6.196567E+02,1.768996E-01,5.615909E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.201129E+03,1.607396E-01,1.522487E+03,9.106960E+02,1.104818E-01,3.436653E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.125251E+02,1.112207E-01,1.079986E+03,7.182796E+02
04:45:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.590118E+03,2.789082E-01,2.747682E+03,2.163483E+03,1.805948E-01,5.686055E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.205412E+03,1.637778E-01,1.552059E+03,9.423876E+02,1.104827E-01,3.436671E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.150659E+02,1.022756E-01,9.777675E+02,6.111147E+02,1.769013E-01,5.615942E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.205412E+03,1.599574E-01,1.509488E+03,8.973291E+02,1.104827E-01,3.436671E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.150659E+02,1.101909E-01,1.065969E+03,7.036781E+02
05:00:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.595768E+03,2.783968E-01,2.736334E+03,2.151767E+03,1.805966E-01,5.686088E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.209695E+03,1.628692E-01,1.537652E+03,9.273931E+02,1.104837E-01,3.436690E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.176067E+02,1.029234E-01,9.824443E+02,6.169200E+02,1.769031E-01,5.615975E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.209695E+03,1.601218E-01,1.507036E+03,8.956504E+02,1.104837E-01,3.436690E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.176067E+02,1.093011E-01,1.053514E+03,6.907320E+02
05:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.590118E+03,2.780297E-01,2.737893E+03,2.153352E+03,1.805983E-01,5.686120E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.205412E+03,1.623193E-01,1.535807E+03,9.254466E+02,1.104847E-01,3.436708E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.150659E+02,1.055005E-01,1.013702E+03,6.510004E+02,1.769048E-01,5.616008E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.205412E+03,1.612989E-01,1.524435E+03,9.147135E+02,1.104847E-01,3.436708E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.150659E+02,1.086416E-01,1.048705E+03,6.856873E+02
05:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.584467E+03,2.778785E-01,2.741858E+03,2.157558E+03,1.806000E-01,5.686152E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.201129E+03,1.621995E-01,1.538754E+03,9.286561E+02,1.104856E-01,3.436725E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.125251E+02,1.102819E-01,1.069520E+03,7.107867E+02,1.769065E-01,5.616040E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.201129E+03,1.632694E-01,1.550673E+03,9.428603E+02,1.104856E-01,3.436725E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.125251E+02,1.082477E-01,1.046857E+03,6.837693E+02
05:45:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.578817E+03,2.779973E-01,2.748831E+03,2.164973E+03,1.806016E-01,5.686184E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.196846E+03,1.625556E-01,1.547005E+03,9.375543E+02,1.104865E-01,3.436743E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.099843E+02,1.174199E-01,1.151597E+03,7.976138E+02,1.769082E-01,5.616071E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.196846E+03,1.660088E-01,1.585480E+03,9.800323E+02,1.104865E-01,3.436743E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.099843E+02,1.081274E-01,1.048057E+03,6.850592E+02
06:00:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.573167E+03,2.784225E-01,2.759217E+03,2.176013E+03,1.806033E-01,5.686215E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.192563E+03,1.634304E-01,1.561035E+03,9.526646E+02,1.104874E-01,3.436760E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.074435E+02,1.269019E-01,1.259793E+03,9.110495E+02,1.769098E-01,5.616103E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.192563E+03,1.694150E-01,1.627717E+03,1.025180E+03,1.104874E-01,3.436760E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,7.074435E+02,1.082875E-01,1.052381E+03,6.896528E+02
06:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.553392E+03,2.791546E-01,2.787149E+03,2.205058E+03,1.806049E-01,5.686246E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.177572E+03,1.647890E-01,1.591164E+03,9.844382E+02,1.104883E-01,3.436777E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.985507E+02,1.383013E-01,1.395706E+03,1.052372E+03,1.769114E-01,5.616134E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.177572E+03,1.728454E-01,1.680931E+03,1.081302E+03,1.104883E-01,3.436777E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.985507E+02,1.087016E-01,1.065888E+03,7.037110E+02
06:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.533617E+03,2.801372E-01,2.817872E+03,2.237055E+03,1.806065E-01,5.686276E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.162581E+03,1.666472E-01,1.626859E+03,1.022186E+03,1.104892E-01,3.436794E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.896579E+02,1.508121E-01,1.544002E+03,1.205665E+03,1.769130E-01,5.616164E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.162581E+03,1.755956E-01,1.726566E+03,1.129007E+03,1.104892E-01,3.436794E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.896579E+02,1.093739E-01,1.082271E+03,7.208381E+02
06:45:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.513841E+03,2.812640E-01,2.850202E+03,2.270708E+03,1.806081E-01,5.686306E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.147590E+03,1.687513E-01,1.665295E+03,1.062691E+03,1.104901E-01,3.436811E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.807650E+02,1.634053E-01,1.693218E+03,1.358962E+03,1.769146E-01,5.616194E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.147590E+03,1.774580E-01,1.762310E+03,1.165964E+03,1.104901E-01,3.436811E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.807650E+02,1.102008E-01,1.100378E+03,7.397465E+02
07:00:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.494066E+03,2.824229E-01,2.882889E+03,2.304668E+03,1.806096E-01,5.686336E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.132599E+03,1.711559E-01,1.707080E+03,1.106753E+03,1.104909E-01,3.436827E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.718722E+02,1.755475E-01,1.837410E+03,1.506523E+03,1.769162E-01,5.616224E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.132599E+03,1.788155E-01,1.792428E+03,1.197126E+03,1.104909E-01,3.436827E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.718722E+02,1.111714E-01,1.120086E+03,7.603186E+02
07:15:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.446040E+03,2.835421E-01,2.943384E+03,2.366858E+03,1.779365E-01,5.635593E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.096192E+03,1.743919E-01,1.779544E+03,1.182804E+03,1.087087E-01,3.402995E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.502753E+02,1.873114E-01,1.990092E+03,1.662737E+03,1.742431E-01,5.565481E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.096192E+03,1.805082E-01,1.847697E+03,1.254611E+03,1.087087E-01,3.402995E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.502753E+02,1.126488E-01,1.158144E+03,7.999649E+02
07:30:00,7.598334E-02,4.420811E+03,7.598334E-02,0.000000E+00,0.000000E+00,7.598334E-02,1.398015E+03,2.846118E-01,3.003329E+03,2.428480E+03,1.752624E-01,5.584829E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.059786E+03,1.779419E-01,1.855506E+03,1.277086E+03,1.069258E-01,3.369148E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.286784E+02,1.982463E-01,2.133540E+03,1.828305E+03,1.715690E-01,5.514717E+03,5.760030E-02,0.000000E+00,0.000000E+00,5.760030E-02,1.059786E+03,1.822331E-01,1.903324E+03,1.327501E+03,1.069258E-01,3.369148E+03,3.416924E-02,0.000000E+00,0.000000E+00,3.416924E-02,6.286784E+02,1.143195E-01,1.198358E+03,8.525590E+02
